post_id,user_id,post_date,content_type,likes,shares,comments
36842,9649,2024-07-26,image,19,5,8
36843,8561,2025-06-03,image,26,5,14
36844,6423,2024-09-05,image,18,5,7
36845,6048,2024-12-10,image,21,6,15
36846,6550,2024-06-20,image,25,6,6
36847,6590,2025-02-16,image,20,7,14
36848,6217,2024-03-03,image,19,5,10
36849,1345,2025-07-04,text,21,6,16
36850,4118,2025-02-22,video,14,6,13
36851,8371,2024-12-06,video,22,7,9
36852,9325,2025-01-11,image,14,9,12
36853,7540,2023-10-04,image,21,7,12
36854,7865,2023-07-28,video,16,3,6
36855,1480,2024-03-14,image,18,5,8
36856,5349,2024-05-11,text,19,9,11
36857,3067,2024-05-19,image,13,3,15
36858,7092,2023-12-02,image,20,5,9
36859,4627,2025-05-18,image,16,4,7
36860,2473,2023-10-13,video,17,7,13
36861,959,2024-05-19,image,20,1,13
36862,9264,2025-06-06,image,18,5,5
36863,1489,2023-11-20,image,18,6,8
36864,4768,2025-04-20,text,13,5,7
36865,1934,2024-02-04,video,16,6,13
36866,5728,2024-05-28,video,24,4,10
36867,5150,2023-12-21,video,27,4,11
36868,5753,2025-06-27,video,24,4,7
36869,7157,2025-06-21,text,23,6,14
36870,4975,2023-07-29,video,14,5,6
36871,7091,2023-11-21,video,15,4,6
36872,3938,2025-07-03,text,22,2,16
36873,3262,2025-02-20,image,14,2,12
36874,9592,2024-03-25,image,17,5,10
36875,6847,2025-06-08,image,21,5,13
36876,6798,2025-02-09,image,12,8,7
36877,9071,2025-01-25,image,26,5,8
36878,5569,2024-12-16,video,18,5,7
36879,4769,2024-11-11,image,20,2,6
36880,4214,2024-07-21,text,25,7,13
36881,5178,2024-08-29,image,9,5,10
36882,8047,2025-01-27,image,18,7,8
36883,871,2024-05-21,video,19,3,3
36884,6602,2024-03-22,image,21,3,7
36885,8898,2025-04-23,video,15,7,10
36886,2690,2024-01-01,text,14,3,6
36887,7110,2024-03-21,image,18,3,10
36888,4582,2024-07-12,image,25,5,8
36889,7288,2024-09-05,video,15,5,9
36890,7035,2024-04-27,text,22,6,7
36891,9770,2024-05-25,image,25,6,8
36892,1968,2024-05-03,text,20,1,15
36893,9445,2024-06-26,video,25,2,10
36894,9445,2025-06-04,image,24,3,10
36895,5081,2023-12-17,image,24,5,7
36896,4439,2024-05-31,image,17,6,8
36897,3129,2025-04-16,image,15,5,6
36898,5336,2025-02-28,video,15,2,9
36899,9859,2023-07-26,video,30,4,16
36900,5823,2023-12-22,image,21,7,10
36901,8220,2025-06-19,image,17,7,10
36902,9812,2023-10-25,image,18,9,8
36903,1345,2025-05-07,text,19,9,7
36904,4669,2023-09-17,video,22,8,15
36905,7681,2023-09-29,image,14,4,14
36906,9120,2024-11-11,video,18,7,8
36907,1779,2024-12-11,image,20,5,7
36908,3104,2025-01-11,image,15,3,11
36909,5867,2023-11-11,image,21,9,8
36910,5531,2024-02-05,image,24,4,7
36911,3089,2024-03-10,text,22,3,8
36912,8092,2024-09-13,image,18,9,19
36913,6745,2024-06-02,text,25,3,14
36914,5172,2023-09-06,video,24,6,11
36915,4466,2024-04-08,text,24,5,8
36916,8356,2025-05-18,image,25,10,6
36917,6594,2024-02-03,text,25,3,8
36918,6688,2024-07-13,image,28,2,14
36919,351,2024-10-21,image,13,7,12
36920,6523,2024-09-25,video,15,5,7
36921,201,2024-08-01,video,25,6,7
36922,7275,2025-05-01,video,18,9,9
36923,2553,2025-05-24,video,22,3,11
36924,7156,2024-02-21,text,23,2,12
36925,7552,2025-06-02,video,18,1,9
36926,1052,2024-01-27,video,17,2,8
36927,8479,2024-12-21,image,21,4,11
36928,7511,2025-01-06,text,21,4,11
36929,9988,2023-09-21,video,29,7,13
36930,3559,2024-08-31,text,22,4,9
36931,8299,2024-12-12,video,21,6,14
36932,2554,2024-03-31,video,11,6,14
36933,3514,2023-08-25,text,23,7,18
36934,8309,2024-10-11,video,18,5,10
36935,9461,2024-10-08,video,18,3,12
36936,6223,2024-05-19,video,17,8,13
36937,8933,2024-08-06,video,20,3,17
36938,7654,2023-12-10,video,21,6,17
36939,23,2024-12-22,text,19,5,5
36940,361,2023-11-05,text,16,4,3
36941,4796,2024-07-12,image,34,7,17
36942,1451,2025-01-31,image,28,4,8
36943,8409,2024-05-25,image,19,6,10
36944,5786,2023-10-22,image,15,5,10
36945,2755,2025-03-09,image,23,4,13
36946,628,2025-04-08,video,22,6,9
36947,3268,2025-06-16,image,15,2,7
36948,567,2025-05-12,video,21,3,9
36949,3759,2025-04-11,text,20,7,12
36950,2021,2024-08-22,image,19,6,8
36951,3531,2024-10-04,video,19,6,12
36952,2507,2024-11-06,text,15,3,10
36953,4410,2023-08-19,video,19,4,9
36954,8921,2024-08-04,image,19,6,12
36955,3329,2023-10-24,image,11,10,10
36956,474,2025-06-15,image,19,4,8
36957,606,2023-12-22,image,20,2,8
36958,9435,2024-07-15,image,17,8,7
36959,5684,2023-09-28,video,18,3,16
36960,3603,2023-07-26,image,20,2,10
36961,7405,2024-04-20,image,14,4,11
36962,3755,2024-10-06,image,18,8,3
36963,4371,2024-05-25,video,23,2,16
36964,3879,2023-07-13,image,19,5,16
36965,3744,2023-11-09,text,20,3,7
36966,4848,2023-12-05,video,12,11,8
36967,5679,2023-12-27,video,17,7,9
36968,6098,2024-12-22,image,20,6,17
36969,676,2024-10-18,image,22,8,9
36970,4054,2024-08-03,video,14,5,14
36971,710,2023-07-20,text,24,6,10
36972,923,2024-02-04,video,18,5,16
36973,3400,2024-06-15,video,16,6,6
36974,408,2025-01-05,image,16,4,9
36975,1110,2024-01-11,image,16,2,16
36976,3593,2023-10-31,text,23,4,8
36977,9981,2025-06-21,image,12,6,13
36978,3960,2024-07-20,image,19,5,7
36979,6642,2025-03-07,image,15,5,8
36980,1491,2023-11-24,text,20,5,10
36981,4201,2023-10-13,image,15,6,12
36982,1482,2024-02-01,video,22,3,11
36983,1281,2023-11-29,image,17,8,12
36984,4855,2024-12-28,text,22,5,8
36985,9067,2025-06-10,image,16,3,9
36986,8056,2025-02-11,text,17,3,15
36987,8304,2024-07-19,image,9,9,13
36988,6167,2025-06-20,video,18,3,13
36989,7081,2024-03-06,video,17,5,9
36990,8062,2024-08-27,text,22,3,10
36991,6459,2025-02-01,image,23,9,13
36992,8394,2025-01-09,video,19,3,11
36993,9187,2025-01-12,image,16,2,7
36994,4753,2023-09-19,video,16,5,8
36995,1532,2023-09-22,image,13,2,12
36996,9582,2024-05-30,video,23,5,8
36997,8723,2023-10-17,video,12,2,8
36998,1618,2024-03-28,image,27,2,12
36999,5155,2024-09-22,image,21,7,8
37000,5655,2024-05-03,image,18,3,16
37001,8557,2025-06-17,image,19,6,11
37002,3372,2025-02-02,image,19,6,9
37003,6560,2024-10-24,video,21,9,10
37004,5466,2025-04-17,text,21,3,9
37005,1373,2025-02-02,video,15,3,13
37006,2238,2025-04-22,image,23,5,10
37007,3475,2024-06-15,video,13,4,10
37008,4445,2023-08-24,video,14,9,10
37009,4469,2024-07-30,image,11,3,10
37010,5759,2024-04-16,text,20,10,12
37011,3577,2023-08-28,image,17,3,5
37012,3976,2023-10-05,text,18,1,4
37013,9177,2024-01-29,image,16,4,4
37014,5675,2024-12-06,video,27,7,14
37015,1527,2025-06-08,text,15,4,10
37016,6790,2024-06-12,video,25,12,11
37017,1037,2024-06-11,text,17,3,13
37018,4619,2024-06-30,image,25,3,11
37019,2231,2025-04-13,image,13,9,7
37020,1043,2023-10-05,video,19,8,6
37021,7942,2024-04-28,image,19,4,8
37022,6169,2023-12-09,video,25,3,9
37023,1330,2023-10-03,video,18,6,9
37024,3656,2024-12-20,text,23,11,8
37025,5554,2024-03-06,video,22,2,11
37026,5542,2024-10-25,image,20,5,15
37027,3906,2023-12-06,image,23,6,13
37028,1081,2024-08-14,video,19,9,15
37029,824,2023-08-13,video,29,3,7
37030,3620,2024-10-08,image,17,3,5
37031,3251,2025-03-12,video,21,6,15
37032,2116,2024-05-11,image,13,4,12
37033,3568,2023-10-23,image,24,6,8
37034,5121,2024-11-21,video,12,6,9
37035,8240,2025-01-26,video,14,4,6
37036,1441,2025-06-05,image,21,6,11
37037,945,2024-06-29,image,20,4,11
37038,3269,2024-08-05,image,22,6,7
37039,3120,2025-02-07,text,20,5,12
37040,6073,2024-05-06,video,19,6,11
37041,8547,2025-05-18,image,16,6,10
37042,3306,2025-03-02,image,20,7,7
37043,4796,2023-09-29,video,23,6,8
37044,1918,2023-09-15,video,22,7,15
37045,6770,2024-08-10,image,22,3,7
37046,369,2025-02-04,image,17,7,12
37047,1193,2024-09-22,text,13,7,8
37048,1387,2023-08-24,image,23,2,7
37049,7345,2024-09-16,text,19,2,4
37050,2548,2023-11-09,image,17,8,12
37051,4800,2024-09-10,video,23,3,12
37052,6316,2023-12-31,image,19,3,13
37053,1554,2024-12-19,image,19,3,9
37054,2811,2025-01-10,image,19,5,16
37055,112,2024-02-07,video,16,10,9
37056,4073,2025-02-24,image,24,8,12
37057,1064,2025-02-22,image,16,6,9
37058,4198,2025-07-04,video,21,5,7
37059,1393,2025-01-08,text,15,4,11
37060,1198,2024-12-17,text,22,3,6
37061,341,2024-01-29,text,17,5,14
37062,5016,2023-08-02,image,20,6,10
37063,2862,2025-04-15,image,20,7,9
37064,9398,2023-10-14,image,23,5,9
37065,8020,2024-06-05,text,22,6,5
37066,5795,2024-11-13,image,25,5,9
37067,9767,2025-01-09,text,13,6,14
37068,3307,2025-04-02,image,24,11,14
37069,6363,2023-08-09,image,17,4,6
37070,9733,2024-12-04,video,10,4,8
37071,6309,2024-08-06,image,17,2,9
37072,3585,2025-05-23,video,24,11,11
37073,6525,2025-06-05,video,21,4,11
37074,5304,2023-12-26,image,21,4,13
37075,1927,2024-03-19,text,22,4,10
37076,3520,2024-11-29,image,19,9,10
37077,7788,2024-09-08,image,14,4,16
37078,9598,2025-06-01,video,29,6,12
37079,7550,2025-01-24,text,24,2,9
37080,2014,2024-08-29,text,24,5,6
37081,448,2025-02-03,text,15,7,11
37082,1721,2024-09-17,video,22,5,5
37083,4094,2024-06-29,video,20,6,7
37084,34,2024-02-09,video,18,8,16
37085,497,2024-11-08,video,19,2,9
37086,1404,2024-11-13,text,17,4,12
37087,3220,2023-12-16,image,19,8,13
37088,8078,2024-04-21,image,18,7,11
37089,2711,2024-11-17,image,25,8,8
37090,9795,2024-02-27,video,16,3,14
37091,5671,2023-08-21,video,14,0,9
37092,5219,2025-04-26,text,24,5,3
37093,3603,2025-06-24,image,16,4,20
37094,6105,2025-06-25,video,23,5,6
37095,4097,2025-02-24,video,19,2,17
37096,2335,2024-08-03,image,23,4,12
37097,6117,2025-03-12,video,18,8,12
37098,1280,2024-03-05,image,18,5,9
37099,3246,2025-02-25,text,20,7,9
37100,4950,2025-06-27,image,20,5,10
37101,50,2024-09-03,video,19,1,8
37102,5652,2024-02-15,image,18,6,7
37103,9967,2023-11-05,image,18,7,6
37104,7211,2025-04-23,image,19,3,9
37105,3589,2023-07-06,video,20,3,18
37106,4047,2024-02-22,video,18,5,9
37107,66,2024-10-21,video,14,5,10
37108,6540,2025-02-15,video,17,5,9
37109,5371,2024-04-11,video,19,6,9
37110,4224,2024-11-04,image,22,7,12
37111,188,2024-01-15,image,20,7,10
37112,5303,2025-06-21,text,29,5,14
37113,2889,2024-10-26,text,21,4,10
37114,4858,2023-11-21,video,20,3,10
37115,667,2024-07-30,video,31,4,12
37116,7580,2024-07-23,image,19,5,11
37117,9125,2024-05-01,image,11,6,11
37118,5139,2025-06-23,image,19,9,8
37119,3853,2024-07-02,image,22,6,8
37120,4141,2024-12-06,image,17,1,10
37121,618,2024-03-24,image,17,1,13
37122,793,2024-06-05,text,13,2,8
37123,9443,2024-06-19,text,22,5,15
37124,2445,2024-03-06,image,21,3,14
37125,4234,2023-12-28,text,22,3,13
37126,1351,2025-02-06,image,22,5,7
37127,2276,2024-08-12,video,17,6,8
37128,6251,2024-05-17,image,17,9,6
37129,2207,2024-05-17,image,14,4,14
37130,1918,2024-09-12,text,18,4,9
37131,9314,2024-08-09,image,21,6,6
37132,609,2023-09-02,image,14,4,10
37133,8961,2024-03-03,text,29,3,8
37134,784,2024-03-27,video,18,7,15
37135,7067,2024-11-17,image,21,1,6
37136,2390,2023-12-17,text,18,8,7
37137,168,2025-02-10,video,23,5,11
37138,4780,2024-10-06,image,21,3,9
37139,6776,2025-04-06,image,26,2,7
37140,3257,2023-10-14,video,22,7,13
37141,2480,2024-12-08,text,19,7,10
37142,7592,2024-02-28,video,19,7,4
37143,9172,2025-03-30,video,17,5,11
37144,2817,2023-09-10,text,20,6,8
37145,8983,2025-05-04,text,21,2,8
37146,1475,2025-03-14,video,17,2,11
37147,8126,2023-12-07,image,12,3,10
37148,4002,2025-01-31,image,21,4,10
37149,7472,2025-05-24,text,19,7,14
37150,7741,2023-12-09,text,17,3,11
37151,9319,2024-07-18,video,12,4,14
37152,9943,2023-12-10,image,22,5,14
37153,6027,2023-11-28,image,17,7,5
37154,4751,2025-03-19,image,16,1,10
37155,7307,2023-11-16,text,15,5,19
37156,8944,2024-05-07,image,20,7,9
37157,1233,2024-11-27,video,19,7,10
37158,6082,2024-02-25,video,15,3,11
37159,9051,2025-04-16,text,21,6,12
37160,4415,2023-08-14,image,29,1,14
37161,3861,2024-08-12,image,29,6,10
37162,4729,2023-09-18,text,34,4,13
37163,7646,2024-10-13,video,19,5,9
37164,2700,2024-11-09,image,24,6,11
37165,7280,2024-02-22,video,25,9,6
37166,8075,2024-03-01,video,22,4,9
37167,5046,2024-02-12,video,18,8,6
37168,2001,2024-09-13,video,22,8,8
37169,6007,2024-09-20,video,28,4,15
37170,240,2023-08-20,text,26,7,11
37171,7440,2025-02-20,image,15,2,7
37172,2191,2023-10-26,text,26,2,8
37173,4215,2023-07-23,image,26,4,16
37174,4692,2024-08-12,video,16,4,17
37175,2016,2024-02-20,image,15,7,15
37176,5371,2023-10-22,video,24,9,17
37177,163,2025-03-14,image,30,9,12
37178,4750,2024-07-02,image,17,3,13
37179,8542,2024-01-02,image,22,4,10
37180,31,2024-04-06,image,22,3,15
37181,6602,2024-10-20,image,26,5,6
37182,8006,2024-09-28,video,11,7,10
37183,2176,2023-09-27,image,21,7,15
37184,2827,2024-09-21,image,12,9,6
37185,3620,2023-10-12,image,15,6,9
37186,5066,2023-09-15,image,17,4,17
37187,848,2024-03-06,image,24,12,13
37188,792,2024-07-09,image,25,4,11
37189,7893,2024-12-04,text,23,6,10
37190,509,2024-08-01,video,18,6,12
37191,7080,2024-06-01,text,25,7,11
37192,7978,2025-03-30,text,15,5,9
37193,4333,2025-06-23,image,24,5,7
37194,7776,2024-01-20,image,18,4,12
37195,9205,2025-01-02,video,21,4,10
37196,3025,2024-02-04,text,20,1,14
37197,3071,2025-01-07,video,16,4,8
37198,1075,2024-08-20,video,16,6,15
37199,5969,2025-04-07,video,20,1,12
37200,469,2025-02-07,image,19,6,10
37201,1916,2023-11-08,image,21,4,10
37202,4484,2024-09-14,image,29,3,2
37203,7230,2024-06-05,image,26,6,8
37204,7321,2023-09-04,image,24,11,10
37205,736,2025-03-21,image,11,6,18
37206,8134,2023-11-12,image,22,3,8
37207,8170,2023-07-14,image,16,5,12
37208,5049,2025-03-09,text,23,5,10
37209,5822,2024-03-04,video,24,6,9
37210,5677,2023-10-28,image,18,2,8
37211,4478,2024-12-10,text,25,8,9
37212,96,2025-05-22,image,26,7,6
37213,9104,2024-08-04,text,31,6,13
37214,4389,2024-06-16,video,22,2,5
37215,4437,2023-07-26,video,23,7,3
37216,8911,2023-08-01,video,16,3,10
37217,6682,2023-10-06,text,19,8,10
37218,9566,2024-09-23,video,14,6,11
37219,7016,2023-08-11,image,16,4,4
37220,7375,2024-04-22,video,18,6,12
37221,5056,2023-11-04,image,19,8,14
37222,7659,2024-02-12,image,27,3,11
37223,7003,2024-05-31,image,16,3,8
37224,6011,2025-02-08,video,26,7,12
37225,3682,2024-04-19,image,18,7,4
37226,7191,2023-10-31,video,20,3,13
37227,2810,2025-06-06,text,15,5,9
37228,6036,2023-08-25,image,24,3,9
37229,6127,2024-11-04,text,21,6,10
37230,8697,2024-12-01,image,24,8,9
37231,6129,2025-03-06,text,15,4,9
37232,5979,2023-10-10,image,22,3,12
37233,4061,2025-05-11,video,32,8,7
37234,2985,2023-10-30,image,16,8,12
37235,2797,2024-04-03,video,17,3,7
37236,5445,2024-05-14,video,15,7,11
37237,4932,2023-11-01,image,20,0,8
37238,3927,2024-01-17,image,20,6,9
37239,7957,2024-02-15,video,20,7,10
37240,3809,2023-12-22,image,20,5,7
37241,8681,2024-06-27,video,24,2,8
37242,7312,2024-05-22,image,14,4,11
37243,6944,2025-03-17,image,21,5,8
37244,2714,2023-11-01,video,8,3,14
37245,9443,2025-04-16,image,29,4,5
37246,6119,2024-10-20,video,22,4,12
37247,5714,2023-11-03,video,16,8,11
37248,1415,2025-01-16,image,14,5,11
37249,9184,2025-06-16,video,17,4,16
37250,6232,2023-08-03,image,19,4,9
37251,8592,2024-05-29,image,23,6,8
37252,4056,2024-05-25,image,16,7,7
37253,4100,2025-06-21,video,16,2,16
37254,5293,2024-04-02,text,21,3,11
37255,9760,2024-01-23,text,18,3,13
37256,3818,2024-04-15,image,16,2,11
37257,6483,2025-06-16,image,13,4,14
37258,5326,2024-05-21,video,23,2,11
37259,9318,2025-05-19,image,30,6,7
37260,6202,2024-11-15,video,24,5,10
37261,5901,2025-06-26,text,17,10,17
37262,3324,2024-11-11,image,17,4,18
37263,7647,2024-05-26,text,23,4,10
37264,2604,2025-03-03,image,17,4,14
37265,1566,2024-07-23,image,25,4,5
37266,9111,2023-08-15,image,26,4,8
37267,4620,2025-06-20,video,16,4,15
37268,1316,2023-11-29,text,18,6,8
37269,7368,2024-06-11,image,24,2,11
37270,4120,2023-08-11,image,17,5,7
37271,1655,2024-06-10,image,17,3,12
37272,3459,2023-08-10,image,23,5,10
37273,9806,2023-08-26,image,17,6,10
37274,242,2025-04-05,image,20,6,15
37275,4299,2023-08-13,image,21,3,8
37276,4333,2024-09-16,video,19,6,11
37277,9143,2025-06-07,image,25,4,15
37278,3070,2025-06-14,video,18,7,9
37279,8486,2025-06-19,image,16,5,13
37280,4306,2024-04-21,image,18,9,8
37281,8980,2025-01-11,image,22,3,3
37282,1633,2025-05-17,image,28,4,15
37283,3074,2024-04-13,text,20,2,8
37284,4071,2024-07-14,video,20,10,18
37285,2277,2025-02-27,image,18,5,6
37286,9684,2024-04-04,video,24,8,8
37287,2602,2024-01-02,image,18,5,12
37288,8578,2025-06-09,image,22,8,13
37289,7683,2024-08-02,image,21,3,12
37290,528,2025-05-18,video,23,4,8
37291,1412,2024-08-18,image,17,8,7
37292,5086,2025-01-19,video,14,5,10
37293,4198,2023-10-13,video,23,4,10
37294,390,2024-03-27,text,23,8,11
37295,9418,2025-02-26,text,19,4,7
37296,3639,2024-12-30,video,13,6,10
37297,3793,2024-06-20,video,15,3,9
37298,841,2024-09-08,image,21,5,10
37299,9570,2024-01-18,text,23,7,11
37300,5713,2024-12-20,image,20,3,9
37301,235,2023-12-11,image,18,5,11
37302,114,2024-06-25,image,18,3,8
37303,6080,2023-09-15,image,24,7,10
37304,3139,2023-09-22,image,22,4,6
37305,809,2024-07-08,video,19,6,9
37306,5160,2024-11-18,text,16,7,9
37307,7901,2025-02-22,image,12,3,6
37308,411,2023-08-29,text,16,2,4
37309,1319,2025-04-19,image,17,7,9
37310,5685,2024-12-11,video,20,4,7
37311,4904,2024-12-20,video,12,4,8
37312,9780,2025-05-15,video,18,6,14
37313,9253,2024-09-09,image,18,7,13
37314,67,2024-04-02,image,25,5,7
37315,6547,2025-04-28,image,18,3,14
37316,2254,2025-06-28,image,25,2,5
37317,8533,2024-12-27,image,20,0,10
37318,8188,2024-11-15,image,20,5,8
37319,5954,2024-05-13,video,23,3,13
37320,956,2024-10-26,image,24,4,8
37321,4305,2023-09-26,image,18,4,12
37322,5634,2024-12-20,video,26,1,12
37323,2011,2023-08-22,image,21,6,6
37324,6820,2025-01-12,image,24,3,10
37325,1889,2025-01-13,image,24,2,11
37326,369,2024-07-05,image,25,6,8
37327,1763,2025-04-18,image,21,4,7
37328,994,2025-04-02,image,17,3,8
37329,8274,2024-09-01,video,21,4,10
37330,1188,2023-09-05,image,30,2,11
37331,377,2024-07-28,video,31,2,13
37332,3,2024-09-12,text,22,6,12
37333,684,2024-07-17,image,14,2,6
37334,3728,2025-03-18,image,18,7,9
37335,764,2024-03-16,image,22,6,13
37336,8458,2025-06-15,image,20,3,8
37337,2483,2025-03-14,video,18,8,12
37338,725,2024-07-31,image,22,6,11
37339,2841,2025-02-15,text,26,7,7
37340,5347,2023-09-11,image,24,8,10
37341,2424,2024-04-09,video,25,7,11
37342,5382,2024-09-04,video,17,4,13
37343,2476,2024-10-04,image,23,2,15
37344,5128,2025-03-08,video,17,4,10
37345,6050,2023-10-05,image,17,4,15
37346,9257,2024-08-18,image,15,6,16
37347,5998,2024-11-05,text,18,8,9
37348,7425,2025-06-05,image,14,4,5
37349,6787,2024-06-02,video,13,4,7
37350,6708,2023-10-20,text,14,3,11
37351,5339,2024-01-04,image,16,6,9
37352,2292,2024-10-14,image,19,9,15
37353,5035,2023-12-11,image,20,2,15
37354,4399,2024-07-01,image,35,0,9
37355,4466,2024-08-10,image,29,5,9
37356,4947,2024-01-28,image,20,3,9
37357,8239,2023-08-18,image,22,8,9
37358,3662,2024-07-30,image,19,5,13
37359,2565,2024-11-19,video,15,2,10
37360,3326,2024-06-28,image,17,5,6
37361,4928,2023-08-26,image,16,9,10
37362,756,2024-09-23,text,21,10,11
37363,1453,2024-04-12,image,16,7,10
37364,6180,2024-07-09,text,25,3,10
37365,905,2023-09-04,image,16,4,10
37366,2455,2024-03-28,video,20,4,8
37367,3488,2025-05-01,text,21,3,9
37368,4061,2024-05-12,video,23,2,11
37369,5805,2025-04-08,text,22,4,10
37370,8971,2025-05-16,image,19,2,7
37371,1791,2023-11-19,image,22,6,11
37372,7489,2025-02-15,image,18,5,7
37373,7737,2023-09-25,video,18,5,10
37374,1602,2023-07-12,text,23,3,11
37375,3844,2023-08-11,image,16,5,8
37376,6268,2025-04-08,text,30,5,10
37377,3676,2023-07-19,text,20,10,14
37378,1006,2024-01-21,text,19,11,11
37379,232,2025-06-05,image,14,5,6
37380,6577,2024-07-17,image,19,7,9
37381,4587,2025-01-04,image,22,3,21
37382,2134,2025-03-05,image,21,4,8
37383,1691,2023-08-28,text,16,3,9
37384,1224,2025-03-08,image,20,3,9
37385,4971,2024-09-20,image,18,5,12
37386,2204,2025-02-10,video,29,6,6
37387,9090,2024-02-16,image,21,5,14
37388,7883,2023-08-08,image,21,3,8
37389,8344,2024-06-06,image,13,4,6
37390,1352,2024-11-25,image,17,3,10
37391,172,2024-03-16,video,13,6,6
37392,5525,2025-05-30,text,24,7,7
37393,1430,2024-06-05,image,16,5,7
37394,8009,2024-08-08,image,16,4,11
37395,4858,2024-03-24,video,24,8,14
37396,5818,2025-03-20,image,26,6,10
37397,3434,2024-10-06,image,24,5,8
37398,3200,2023-08-03,image,11,7,14
37399,1360,2025-03-25,video,15,3,8
37400,5874,2023-08-16,video,20,3,11
37401,8885,2023-12-02,text,16,6,8
37402,7433,2025-06-03,image,21,7,13
37403,100,2024-06-14,text,26,5,11
37404,3443,2025-06-19,text,26,6,11
37405,3050,2023-07-08,image,15,1,11
37406,8620,2025-05-25,image,21,5,12
37407,587,2024-08-28,text,24,9,9
37408,256,2025-06-29,video,30,6,8
37409,1474,2024-05-23,image,26,4,11
37410,721,2025-07-02,image,23,6,8
37411,2001,2025-05-15,image,9,4,8
37412,3008,2023-08-23,image,22,3,10
37413,7947,2025-06-23,video,18,4,8
37414,4503,2024-02-25,image,16,2,10
37415,6191,2024-05-28,image,21,5,10
37416,5113,2025-04-22,image,20,6,12
37417,1732,2023-12-11,text,20,3,6
37418,4902,2024-10-04,video,20,3,17
37419,2178,2023-09-06,text,18,3,7
37420,1581,2023-08-16,image,18,2,13
37421,3227,2023-10-23,text,12,8,7
37422,9186,2025-03-09,video,26,5,7
37423,4591,2025-05-03,image,13,8,11
37424,1853,2024-06-26,image,16,7,17
37425,82,2024-11-07,image,14,0,10
37426,3851,2024-02-17,image,17,7,12
37427,3013,2023-11-16,image,22,5,11
37428,2717,2023-12-20,video,20,5,7
37429,7193,2024-07-04,image,16,4,11
37430,7502,2025-03-14,image,25,9,15
37431,5302,2024-08-01,video,18,5,3
37432,1456,2023-12-02,video,30,3,9
37433,9390,2024-06-15,text,15,9,16
37434,6953,2024-11-19,image,23,2,12
37435,3113,2024-05-28,video,25,2,16
37436,6589,2023-10-20,image,21,6,9
37437,7563,2025-06-04,image,22,9,9
37438,8108,2024-01-05,video,18,5,11
37439,9504,2023-09-28,text,16,9,8
37440,8753,2025-01-17,video,25,8,4
37441,5382,2025-05-08,text,26,5,12
37442,2105,2025-05-31,video,13,8,8
37443,2054,2024-02-03,video,15,3,9
37444,7727,2024-07-05,image,25,6,14
37445,9791,2023-07-08,image,19,3,7
37446,945,2023-09-15,text,21,4,10
37447,8086,2023-10-26,video,21,4,6
37448,8771,2024-05-05,image,26,5,10
37449,9107,2024-12-18,video,21,3,7
37450,8354,2023-07-18,image,25,2,15
37451,7465,2025-02-04,text,13,5,13
37452,5737,2024-04-17,text,20,4,12
37453,775,2025-05-20,text,24,9,7
37454,57,2024-05-16,image,19,6,7
37455,6672,2025-06-06,image,21,2,12
37456,7227,2025-01-02,text,19,2,8
37457,9382,2024-12-30,image,23,3,10
37458,4045,2025-06-08,text,21,5,9
37459,546,2023-11-03,text,20,6,6
37460,2981,2024-10-31,text,19,2,11
37461,4907,2023-10-13,image,22,3,6
37462,9606,2024-05-12,video,16,4,14
37463,6396,2024-05-01,text,21,5,7
37464,5499,2024-10-03,image,23,7,14
37465,3389,2023-11-08,video,24,9,15
37466,3204,2025-05-29,image,10,3,5
37467,1413,2024-01-02,image,16,6,8
37468,572,2024-05-01,text,19,8,8
37469,1741,2023-10-17,image,15,6,6
37470,3928,2023-08-14,image,26,4,12
37471,348,2023-09-15,image,26,5,16
37472,845,2024-01-01,image,25,3,8
37473,2666,2024-02-14,video,21,4,6
37474,4593,2023-10-22,image,21,7,14
37475,5970,2025-05-09,text,30,7,4
37476,6075,2023-09-22,video,21,3,17
37477,3591,2024-01-16,video,27,8,10
37478,8735,2025-01-10,image,19,5,13
37479,216,2024-08-03,text,17,3,11
37480,6614,2025-04-01,image,20,5,15
37481,1370,2024-07-26,image,18,5,9
37482,8478,2024-06-08,video,23,12,7
37483,8053,2023-12-30,image,18,2,8
37484,3060,2023-07-29,video,22,7,12
37485,51,2023-10-27,video,30,5,10
37486,5539,2025-01-02,video,18,7,16
37487,1726,2024-10-06,image,24,4,8
37488,4567,2024-07-27,video,23,8,11
37489,9592,2024-05-06,video,19,2,8
37490,7858,2023-10-14,image,23,2,6
37491,7827,2024-07-29,image,24,7,6
37492,1330,2023-09-28,image,22,6,10
37493,4534,2023-09-05,image,21,2,11
37494,3323,2024-09-04,image,15,5,9
37495,2899,2023-07-18,video,23,4,12
37496,8941,2023-12-09,video,14,1,7
37497,524,2023-10-05,image,25,5,11
37498,8847,2024-10-03,image,18,5,6
37499,4602,2024-05-03,image,28,4,10
37500,2954,2024-12-20,image,22,5,5
37501,3190,2024-08-12,image,19,3,11
37502,2109,2024-08-29,video,19,5,6
37503,1205,2024-03-17,image,21,4,9
37504,4040,2023-12-01,image,19,6,10
37505,4083,2024-04-13,image,22,2,8
37506,6457,2024-10-05,image,24,3,8
37507,8457,2023-08-27,video,14,3,16
37508,5149,2023-12-01,image,20,3,12
37509,3335,2025-01-29,video,19,6,10
37510,712,2024-04-01,image,28,5,9
